date,order_id,sku,product_name,category,channel,region,units_sold,unit_price,revenue,cost,shipping_cost,platform_fee,ad_spend
2025-08-17,AMA-102615,X3,X3,Action Camera,Amazon,US,1,411.54,411.54,220,4.24,61.73,22.64
2025-08-18,AMA-102616,X3,X3,Action Camera,Amazon,US,1,364.4,364.4,220,4.77,54.66,42.04
2025-08-18,AMA-102618,X3,X3,Action Camera,Amazon,JP,1,437.06,437.06,220,4.62,65.56,47.44
2025-08-18,AMA-102619,X3,X3,Action Camera,Amazon,UK,1,464.53,464.53,220,9.33,69.68,53.41
2025-08-18,AMA-102620,GO 3S,GO 3S,Action Camera,Amazon,US,2,216.6,433.2,280,13.74,64.98,31.65
2025-08-18,AMA-102621,X4,X4,Action Camera,Amazon,US,2,441.29,882.58,640,9.64,132.39,46.07
2025-08-18,AMA-102622,X4,X4,Action Camera,Amazon,US,2,476.11,952.22,640,8.45,142.83,86.89
2025-08-18,AMA-102624,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,336.28,336.28,200,8.62,50.44,39.14
2025-08-18,AMA-102626,X3,X3,Action Camera,Amazon,US,1,402.66,402.66,220,6.9,60.4,35.29
2025-08-18,AMA-102628,Battery,Battery,Accessory,Amazon,UK,1,44.56,44.56,15,6.16,6.68,3.93
2025-08-18,AMA-102629,GO 3S,GO 3S,Action Camera,Amazon,UK,2,242.11,484.22,280,14.39,72.63,41.55
2025-08-18,AMA-102630,Bike Mount,Bike Mount,Mount,Amazon,US,1,17.29,17.29,6,4.95,2.59,1.66
2025-08-18,AMA-102631,Bike Mount,Bike Mount,Mount,Amazon,UK,1,20.46,20.46,6,9.87,3.07,1.48
2025-08-18,AMA-102632,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,419.02,419.02,200,7.42,62.85,48.46
2025-08-18,AMA-102634,Lens Cap,Lens Cap,Accessory,Amazon,DE,2,8.88,17.76,4,5.99,2.66,1.48
2025-08-18,AMA-102636,X3,X3,Action Camera,Amazon,US,1,386.53,386.53,220,6.27,57.98,20.53
2025-08-18,AMA-102637,GO 3S,GO 3S,Action Camera,Amazon,JP,1,251.05,251.05,140,9.91,37.66,26.47
2025-08-18,AMA-102638,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,31.46,31.46,10,6.64,4.72,3.35
2025-08-18,AMA-102639,Lens Cap,Lens Cap,Accessory,Amazon,DE,1,10.37,10.37,2,6.75,1.56,0.67
2025-08-19,AMA-102640,GO 3S,GO 3S,Action Camera,Amazon,DE,1,252.94,252.94,140,8.85,37.94,23.0
2025-08-19,AMA-102641,X4,X4,Action Camera,Amazon,JP,1,553.33,553.33,320,6.15,83.0,52.43
2025-08-19,AMA-102642,X4,X4,Action Camera,Amazon,UK,1,578.89,578.89,320,7.14,86.83,54.26
2025-08-19,AMA-102643,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,69.35,69.35,20,6.6,10.4,3.59
2025-08-19,AMA-102644,X4,X4,Action Camera,Amazon,US,1,443.65,443.65,320,8.12,66.55,24.48
2025-08-19,AMA-102645,X4,X4,Action Camera,Amazon,US,1,487.63,487.63,320,9.78,73.14,54.27
2025-08-19,AMA-102646,X4,X4,Action Camera,Amazon,US,1,505.16,505.16,320,4.41,75.77,44.94
2025-08-19,AMA-102647,X3,X3,Action Camera,Amazon,JP,1,440.52,440.52,220,7.42,66.08,48.88
2025-08-19,AMA-102648,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,34.91,34.91,10,6.35,5.24,3.9
2025-08-19,AMA-102649,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,357.71,357.71,200,7.86,53.66,19.01
2025-08-19,AMA-102650,X4,X4,Action Camera,Amazon,DE,1,536.66,536.66,320,8.78,80.5,28.58
2025-08-19,AMA-102651,GO 3S,GO 3S,Action Camera,Amazon,US,1,250.88,250.88,140,8.94,37.63,28.07
2025-08-19,AMA-102652,X3,X3,Action Camera,Amazon,US,1,407.43,407.43,220,8.07,61.11,27.11
2025-08-19,AMA-102653,Ace Pro,Ace Pro,Action Camera,Amazon,UK,2,379.15,758.3,400,14.16,113.74,61.34
2025-08-19,AMA-102654,Helmet Mount,Helmet Mount,Mount,Amazon,JP,1,21.74,21.74,7,6.85,3.26,1.74
2025-08-19,AMA-102655,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,31.94,31.94,10,9.35,4.79,3.75
2025-08-19,AMA-102656,X4,X4,Action Camera,Amazon,DE,1,525.51,525.51,320,9.31,78.83,62.17
2025-08-19,AMA-102657,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,333.2,333.2,200,5.8,49.98,18.23
2025-08-19,AMA-102658,X4,X4,Action Camera,Amazon,UK,1,564.36,564.36,320,6.32,84.65,44.86
2025-08-19,AMA-102659,GO 3S,GO 3S,Action Camera,Amazon,JP,1,255.65,255.65,140,4.29,38.35,24.47
2025-08-19,AMA-102660,Tripod Stand,Tripod Stand,Mount,Amazon,JP,1,36.96,36.96,10,6.69,5.54,3.31
2025-08-19,AMA-102661,Bike Mount,Bike Mount,Mount,Amazon,JP,1,19.04,19.04,6,4.84,2.86,1.86
2025-08-19,AMA-102662,Helmet Mount,Helmet Mount,Mount,Amazon,UK,1,24.67,24.67,7,4.26,3.7,2.84
2025-08-19,AMA-102663,Invisible Stick,Invisible Stick,Accessory,Amazon,UK,1,46.03,46.03,12,7.78,6.9,4.77
2025-08-20,AMA-102664,Battery,Battery,Accessory,Amazon,US,3,40.92,122.76,45,8.89,18.41,14.19
2025-08-20,AMA-102665,Lens Cap,Lens Cap,Accessory,Amazon,US,2,8.08,16.16,4,10.46,2.42,1.29
2025-08-20,AMA-102666,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,26.17,26.17,8,8.82,3.93,2.88
2025-08-20,AMA-102667,X3,X3,Action Camera,Amazon,UK,1,477.53,477.53,220,4.85,71.63,54.06
2025-08-20,AMA-102669,X4,X4,Action Camera,Amazon,US,1,462.89,462.89,320,8.28,69.43,41.13
2025-08-20,AMA-102671,GO 3S,GO 3S,Action Camera,Amazon,DE,1,263.06,263.06,140,5.81,39.46,16.84
2025-08-20,AMA-102672,GO 3S,GO 3S,Action Camera,Amazon,US,1,238.38,238.38,140,4.27,35.76,17.57
2025-08-20,AMA-102673,X4,X4,Action Camera,Amazon,US,1,523.63,523.63,320,8.41,78.54,29.39
2025-08-20,AMA-102675,GO 3S,GO 3S,Action Camera,Amazon,DE,2,262.83,525.66,280,7.67,78.85,55.06
2025-08-20,AMA-102676,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,379.22,379.22,200,8.4,56.88,43.59
2025-08-20,AMA-102677,Battery,Battery,Accessory,Amazon,US,1,37.85,37.85,15,5.05,5.68,3.57
2025-08-20,AMA-102678,Battery,Battery,Accessory,Amazon,DE,1,39.78,39.78,15,7.87,5.97,4.75
2025-08-20,AMA-102679,X4,X4,Action Camera,Amazon,US,1,455.73,455.73,320,8.87,68.36,49.74
2025-08-20,AMA-102680,X3,X3,Action Camera,Amazon,US,2,385.21,770.42,440,11.89,115.56,60.93
2025-08-20,AMA-102681,GO 3S,GO 3S,Action Camera,Amazon,US,1,234.33,234.33,140,5.75,35.15,14.17
2025-08-20,AMA-102682,GO 3S,GO 3S,Action Camera,Amazon,UK,2,243.56,487.12,280,8.18,73.07,30.96
2025-08-20,AMA-102683,GO 3S,GO 3S,Action Camera,Amazon,DE,1,262.61,262.61,140,9.29,39.39,29.87
2025-08-20,AMA-102684,Battery,Battery,Accessory,Amazon,JP,1,38.48,38.48,15,4.03,5.77,3.83
2025-08-20,AMA-102685,X4,X4,Action Camera,Amazon,UK,1,595.48,595.48,320,7.87,89.32,70.22
2025-08-20,AMA-102686,X3,X3,Action Camera,Amazon,UK,1,403.9,403.9,220,8.38,60.58,41.45
2025-08-20,AMA-102687,X3,X3,Action Camera,Amazon,UK,1,405.04,405.04,220,7.36,60.76,23.76
2025-08-21,AMA-102689,X4,X4,Action Camera,Amazon,JP,1,564.31,564.31,320,4.34,84.65,51.27
2025-08-21,AMA-102690,Charging Hub,Charging Hub,Accessory,Amazon,US,1,60.52,60.52,20,6.24,9.08,3.1
2025-08-21,AMA-102691,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.24,22.24,8,7.52,3.34,2.29
2025-08-21,AMA-102692,GO 3S,GO 3S,Action Camera,Amazon,US,1,216.6,216.6,140,6.88,32.49,18.85
2025-08-21,AMA-102693,X4,X4,Action Camera,Amazon,UK,1,555.35,555.35,320,9.23,83.3,35.76
2025-08-21,AMA-102695,X3,X3,Action Camera,Amazon,US,1,372.1,372.1,220,7.69,55.82,23.1
2025-08-21,AMA-102696,GO 3S,GO 3S,Action Camera,Amazon,US,3,212.17,636.51,420,19.39,95.48,57.75
2025-08-21,AMA-102697,GO 3S,GO 3S,Action Camera,Amazon,US,2,246.72,493.44,280,8.13,74.02,31.55
2025-08-21,AMA-102698,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,22.01,22.01,7,8.66,3.3,1.97
2025-08-21,AMA-102699,Tripod Stand,Tripod Stand,Mount,Amazon,UK,1,37.78,37.78,10,8.01,5.67,2.57
2025-08-21,AMA-102700,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.58,9.58,2,7.58,1.44,0.78
2025-08-21,AMA-102701,X3,X3,Action Camera,Amazon,UK,1,424.06,424.06,220,5.79,63.61,40.83
2025-08-21,AMA-102702,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.8,9.8,2,5.52,1.47,0.6
2025-08-21,AMA-102703,X4,X4,Action Camera,Amazon,JP,1,552.81,552.81,320,9.43,82.92,43.45
2025-08-21,AMA-102704,X4,X4,Action Camera,Amazon,US,1,445.46,445.46,320,9.92,66.82,43.31
2025-08-21,AMA-102705,X3,X3,Action Camera,Amazon,UK,1,469.14,469.14,220,5.01,70.37,46.36
2025-08-21,AMA-102706,X4,X4,Action Camera,Amazon,US,1,501.0,501.0,320,5.42,75.15,37.06
2025-08-21,AMA-102707,X3,X3,Action Camera,Amazon,US,1,363.28,363.28,220,4.48,54.49,26.51
2025-08-21,AMA-102708,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,309.45,309.45,200,6.58,46.42,23.75
2025-08-21,AMA-102709,Tripod Stand,Tripod Stand,Mount,Amazon,UK,3,37.49,112.47,30,8.35,16.87,6.93
2025-08-21,AMA-102710,X3,X3,Action Camera,Amazon,US,1,374.05,374.05,220,4.73,56.11,26.46
2025-08-21,AMA-102711,X3,X3,Action Camera,Amazon,UK,1,437.11,437.11,220,5.42,65.57,33.15
2025-08-22,AMA-102712,X3,X3,Action Camera,Amazon,US,1,410.79,410.79,220,6.63,61.62,38.52
2025-08-22,AMA-102713,Bike Mount,Bike Mount,Mount,Amazon,UK,1,22.66,22.66,6,8.31,3.4,1.31
2025-08-22,AMA-102714,Battery,Battery,Accessory,Amazon,DE,1,42.56,42.56,15,7.78,6.38,3.44
2025-08-22,AMA-102715,X4,X4,Action Camera,Amazon,JP,1,532.08,532.08,320,5.89,79.81,32.6
2025-08-22,AMA-102716,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,28.3,28.3,8,8.87,4.24,1.47
2025-08-22,AMA-102717,Battery,Battery,Accessory,Amazon,UK,1,43.41,43.41,15,9.94,6.51,2.34
2025-08-22,AMA-102718,X4,X4,Action Camera,Amazon,US,1,452.31,452.31,320,9.77,67.85,52.59
2025-08-22,AMA-102719,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,28.37,28.37,8,3.99,4.26,2.93
2025-08-22,AMA-102720,Ace Pro,Ace Pro,Action Camera,Amazon,JP,2,365.26,730.52,400,11.46,109.58,87.48
2025-08-22,AMA-102721,X3,X3,Action Camera,Amazon,US,2,401.62,803.24,440,6.94,120.49,95.36
2025-08-22,AMA-102722,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.98,18.98,6,7.25,2.85,1.83
2025-08-22,AMA-102723,GO 3S,GO 3S,Action Camera,Amazon,DE,1,247.89,247.89,140,4.25,37.18,18.72
2025-08-22,AMA-102724,Charging Hub,Charging Hub,Accessory,Amazon,UK,1,67.23,67.23,20,4.31,10.08,4.21
2025-08-22,AMA-102725,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,28.08,28.08,8,8.09,4.21,3.3
2025-08-22,AMA-102726,Ace Pro,Ace Pro,Action Camera,Amazon,UK,3,366.91,1100.73,600,14.26,165.11,81.71
2025-08-22,AMA-102727,X3,X3,Action Camera,Amazon,US,1,373.9,373.9,220,5.08,56.08,27.17
2025-08-22,AMA-102729,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,404.0,404.0,200,6.89,60.6,36.43
2025-08-22,AMA-102730,Battery,Battery,Accessory,Amazon,UK,1,40.58,40.58,15,7.63,6.09,3.42
2025-08-22,AMA-102732,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,367.13,367.13,200,8.93,55.07,35.02
2025-08-22,AMA-102733,Charging Hub,Charging Hub,Accessory,Amazon,US,1,61.72,61.72,20,9.67,9.26,4.64
2025-08-22,AMA-102735,X4,X4,Action Camera,Amazon,US,1,518.95,518.95,320,9.22,77.84,44.53
2025-08-23,AMA-102736,X4,X4,Action Camera,Amazon,US,1,503.13,503.13,320,4.86,75.47,55.76
2025-08-23,AMA-102737,X3,X3,Action Camera,Amazon,US,1,412.22,412.22,220,8.3,61.83,30.67
2025-08-23,AMA-102738,X3,X3,Action Camera,Amazon,JP,1,424.22,424.22,220,6.53,63.63,39.57
2025-08-23,AMA-102739,X4,X4,Action Camera,Amazon,US,2,492.25,984.5,640,6.74,147.67,110.21
2025-08-23,AMA-102740,X3,X3,Action Camera,Amazon,US,1,388.07,388.07,220,6.94,58.21,38.9
2025-08-23,AMA-102741,Battery,Battery,Accessory,Amazon,US,1,38.72,38.72,15,8.09,5.81,3.24
2025-08-23,AMA-102742,X4,X4,Action Camera,Amazon,DE,1,505.95,505.95,320,7.45,75.89,51.48
2025-08-23,AMA-102744,Invisible Stick,Invisible Stick,Accessory,Amazon,UK,1,52.06,52.06,12,5.96,7.81,4.4
2025-08-23,AMA-102745,Tripod Stand,Tripod Stand,Mount,Amazon,JP,1,34.76,34.76,10,5.78,5.21,2.81
2025-08-23,AMA-102746,GO 3S,GO 3S,Action Camera,Amazon,UK,1,276.24,276.24,140,8.88,41.44,14.43
2025-08-23,AMA-102748,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,370.61,370.61,200,7.82,55.59,40.82
2025-08-23,AMA-102749,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,389.87,389.87,200,7.09,58.48,44.19
2025-08-23,AMA-102750,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,22.51,22.51,7,4.66,3.38,2.38
2025-08-23,AMA-102751,Charging Hub,Charging Hub,Accessory,Amazon,UK,1,65.17,65.17,20,8.08,9.78,6.15
2025-08-23,AMA-102752,Bike Mount,Bike Mount,Mount,Amazon,UK,1,19.46,19.46,6,9.52,2.92,1.21
2025-08-23,AMA-102753,Charging Hub,Charging Hub,Accessory,Amazon,US,1,54.33,54.33,20,8.55,8.15,4.86
2025-08-23,AMA-102754,Bike Mount,Bike Mount,Mount,Amazon,UK,1,21.27,21.27,6,6.3,3.19,2.03
2025-08-23,AMA-102755,GO 3S,GO 3S,Action Camera,Amazon,US,1,228.01,228.01,140,4.43,34.2,19.36
2025-08-23,AMA-102756,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,359.22,359.22,200,9.72,53.88,32.64
2025-08-23,AMA-102758,Lens Cap,Lens Cap,Accessory,Amazon,US,1,8.14,8.14,2,5.0,1.22,0.43
2025-08-23,AMA-102759,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,407.19,407.19,200,9.29,61.08,47.93
2025-08-24,AMA-102760,Tripod Stand,Tripod Stand,Mount,Amazon,DE,1,39.04,39.04,10,8.11,5.86,4.43
2025-08-24,AMA-102761,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,310.81,310.81,200,7.12,46.62,33.33
2025-08-24,AMA-102762,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,337.44,337.44,200,4.46,50.62,30.75
2025-08-24,AMA-102765,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.56,25.56,8,8.32,3.83,1.51
2025-08-24,AMA-102766,Lens Cap,Lens Cap,Accessory,Amazon,US,2,9.31,18.62,4,13.64,2.79,2.01
2025-08-24,AMA-102767,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,28.54,28.54,8,5.96,4.28,2.18
2025-08-24,AMA-102768,X4,X4,Action Camera,Amazon,UK,2,573.88,1147.76,640,14.93,172.16,112.63
2025-08-24,AMA-102770,X3,X3,Action Camera,Amazon,US,1,369.34,369.34,220,6.58,55.4,28.26
2025-08-24,AMA-102771,Charging Hub,Charging Hub,Accessory,Amazon,US,1,58.61,58.61,20,8.01,8.79,6.63
2025-08-24,AMA-102773,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,382.71,382.71,200,5.35,57.41,25.95
2025-08-24,AMA-102774,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,64.21,64.21,20,6.55,9.63,7.58
2025-08-24,AMA-102775,X3,X3,Action Camera,Amazon,US,1,386.58,386.58,220,4.04,57.99,41.79
2025-08-24,AMA-102776,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.98,25.98,8,9.17,3.9,1.82
2025-08-24,AMA-102777,GO 3S,GO 3S,Action Camera,Amazon,US,1,249.59,249.59,140,6.17,37.44,13.57
2025-08-24,AMA-102778,X4,X4,Action Camera,Amazon,JP,1,560.52,560.52,320,5.19,84.08,29.62
2025-08-24,AMA-102779,GO 3S,GO 3S,Action Camera,Amazon,US,2,243.74,487.48,280,11.94,73.12,29.93
2025-08-24,AMA-102780,Battery,Battery,Accessory,Amazon,US,2,35.43,70.86,30,8.39,10.63,3.86
2025-08-24,AMA-102781,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.17,22.17,8,4.99,3.33,1.81
2025-08-24,AMA-102782,X3,X3,Action Camera,Amazon,DE,1,448.66,448.66,220,4.2,67.3,33.9
2025-08-24,AMA-102783,X4,X4,Action Camera,Amazon,US,2,518.81,1037.62,640,6.69,155.64,77.23
2025-08-25,AMA-102784,X4,X4,Action Camera,Amazon,UK,3,600.42,1801.26,960,13.63,270.19,110.58
2025-08-25,AMA-102785,Bike Mount,Bike Mount,Mount,Amazon,JP,1,20.73,20.73,6,8.43,3.11,2.0
2025-08-25,AMA-102786,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,10.42,10.42,2,6.83,1.56,0.74
2025-08-25,AMA-102787,Lens Cap,Lens Cap,Accessory,Amazon,JP,1,9.63,9.63,2,5.46,1.44,1.09
2025-08-25,AMA-102789,Battery,Battery,Accessory,Amazon,US,2,39.96,79.92,30,8.64,11.99,4.04
2025-08-25,AMA-102790,X3,X3,Action Camera,Amazon,JP,2,384.37,768.74,440,10.23,115.31,67.94
2025-08-25,AMA-102792,X3,X3,Action Camera,Amazon,UK,1,458.66,458.66,220,4.81,68.8,49.03
2025-08-25,AMA-102793,Bike Mount,Bike Mount,Mount,Amazon,US,2,19.52,39.04,12,9.93,5.86,2.99
2025-08-25,AMA-102794,Lens Cap,Lens Cap,Accessory,Amazon,JP,1,9.56,9.56,2,4.69,1.43,0.67
2025-08-25,AMA-102795,X3,X3,Action Camera,Amazon,US,1,400.91,400.91,220,5.7,60.14,28.4
2025-08-25,AMA-102796,X4,X4,Action Camera,Amazon,DE,1,572.93,572.93,320,8.81,85.94,55.17
2025-08-25,AMA-102797,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,357.44,357.44,200,6.89,53.62,38.71
2025-08-25,AMA-102800,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,367.88,367.88,200,8.3,55.18,20.58
2025-08-25,AMA-102801,Ace Pro,Ace Pro,Action Camera,Amazon,JP,1,340.47,340.47,200,7.43,51.07,19.2
2025-08-25,AMA-102802,X4,X4,Action Camera,Amazon,UK,1,550.78,550.78,320,9.59,82.62,55.29
2025-08-25,AMA-102804,Lens Cap,Lens Cap,Accessory,Amazon,JP,1,9.9,9.9,2,7.36,1.48,0.87
2025-08-25,AMA-102805,Battery,Battery,Accessory,Amazon,DE,1,42.55,42.55,15,7.68,6.38,3.09
2025-08-25,AMA-102806,X3,X3,Action Camera,Amazon,US,1,401.27,401.27,220,9.49,60.19,32.92
2025-08-25,AMA-102807,X4,X4,Action Camera,Amazon,JP,1,545.74,545.74,320,8.76,81.86,37.09
2025-08-26,AMA-102808,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,36.53,36.53,10,5.79,5.48,4.03
2025-08-26,AMA-102809,Battery,Battery,Accessory,Amazon,US,1,34.56,34.56,15,8.98,5.18,3.78
2025-08-26,AMA-102810,X3,X3,Action Camera,Amazon,US,1,400.4,400.4,220,9.47,60.06,40.5
2025-08-26,AMA-102811,Battery,Battery,Accessory,Amazon,UK,1,46.35,46.35,15,7.9,6.95,3.61
2025-08-26,AMA-102813,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,338.41,338.41,200,5.01,50.76,35.88
2025-08-26,AMA-102814,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,331.45,331.45,200,8.84,49.72,34.44
2025-08-26,AMA-102815,Selfie Stick,Selfie Stick,Accessory,Amazon,US,3,26.05,78.15,24,14.74,11.72,7.73
2025-08-26,AMA-102816,Battery,Battery,Accessory,Amazon,UK,2,44.02,88.04,30,11.71,13.21,9.64
2025-08-26,AMA-102817,Battery,Battery,Accessory,Amazon,US,1,35.3,35.3,15,7.02,5.29,2.89
2025-08-26,AMA-102818,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,28.6,28.6,8,7.68,4.29,2.83
2025-08-26,AMA-102819,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,415.63,415.63,200,9.38,62.34,49.03
2025-08-26,AMA-102820,Invisible Stick,Invisible Stick,Accessory,Amazon,DE,1,48.01,48.01,12,5.42,7.2,2.41
2025-08-26,AMA-102821,X4,X4,Action Camera,Amazon,UK,1,535.48,535.48,320,8.56,80.32,57.98
2025-08-26,AMA-102822,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.94,22.94,8,5.27,3.44,1.8
2025-08-26,AMA-102823,X4,X4,Action Camera,Amazon,US,1,499.95,499.95,320,6.1,74.99,41.0
2025-08-26,AMA-102825,X4,X4,Action Camera,Amazon,UK,1,582.11,582.11,320,7.39,87.32,58.61
2025-08-26,AMA-102826,GO 3S,GO 3S,Action Camera,Amazon,US,1,231.22,231.22,140,6.8,34.68,23.55
2025-08-26,AMA-102827,Battery,Battery,Accessory,Amazon,US,1,34.85,34.85,15,8.16,5.23,2.67
2025-08-26,AMA-102829,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,24.28,24.28,8,9.53,3.64,2.23
2025-08-26,AMA-102830,X4,X4,Action Camera,Amazon,UK,1,556.26,556.26,320,4.54,83.44,50.51
2025-08-26,AMA-102831,Battery,Battery,Accessory,Amazon,DE,1,43.36,43.36,15,5.28,6.5,3.39
2025-08-27,AMA-102832,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,32.66,32.66,10,5.34,4.9,2.79
2025-08-27,AMA-102833,X4,X4,Action Camera,Amazon,DE,1,583.55,583.55,320,5.07,87.53,53.46
2025-08-27,AMA-102834,X3,X3,Action Camera,Amazon,UK,1,405.59,405.59,220,9.81,60.84,43.27
2025-08-27,AMA-102835,Battery,Battery,Accessory,Amazon,US,1,36.88,36.88,15,9.38,5.53,2.3
2025-08-27,AMA-102836,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,336.34,336.34,200,9.13,50.45,29.13
2025-08-27,AMA-102837,X3,X3,Action Camera,Amazon,US,1,401.73,401.73,220,4.72,60.26,26.32
2025-08-27,AMA-102838,X3,X3,Action Camera,Amazon,US,1,373.11,373.11,220,7.0,55.97,34.95
2025-08-27,AMA-102839,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,10.53,10.53,2,5.45,1.58,1.18
2025-08-27,AMA-102840,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,27.5,27.5,8,8.51,4.12,2.21
2025-08-27,AMA-102841,X4,X4,Action Camera,Amazon,US,1,444.18,444.18,320,5.01,66.63,46.95
2025-08-27,AMA-102843,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,387.71,387.71,200,7.05,58.16,39.07
2025-08-27,AMA-102844,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,1,25.53,25.53,8,4.01,3.83,2.37
2025-08-27,AMA-102846,Charging Hub,Charging Hub,Accessory,Amazon,UK,1,68.78,68.78,20,5.61,10.32,6.97
2025-08-27,AMA-102847,X4,X4,Action Camera,Amazon,JP,1,564.91,564.91,320,4.03,84.74,38.66
2025-08-27,AMA-102848,X4,X4,Action Camera,Amazon,DE,1,567.1,567.1,320,5.53,85.06,45.99
2025-08-27,AMA-102849,GO 3S,GO 3S,Action Camera,Amazon,UK,1,247.22,247.22,140,8.68,37.08,24.83
2025-08-27,AMA-102850,X4,X4,Action Camera,Amazon,US,1,462.87,462.87,320,5.36,69.43,49.24
2025-08-27,AMA-102851,Ace Pro,Ace Pro,Action Camera,Amazon,US,2,318.46,636.92,400,13.14,95.54,74.94
2025-08-27,AMA-102852,Invisible Stick,Invisible Stick,Accessory,Amazon,UK,1,47.33,47.33,12,5.94,7.1,2.39
2025-08-27,AMA-102853,X3,X3,Action Camera,Amazon,DE,1,429.72,429.72,220,9.78,64.46,28.77
2025-08-27,AMA-102854,Battery,Battery,Accessory,Amazon,US,1,36.64,36.64,15,8.62,5.5,3.43
2025-08-27,AMA-102855,Battery,Battery,Accessory,Amazon,US,1,40.06,40.06,15,9.26,6.01,4.2
2025-08-28,AMA-102856,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,40.83,40.83,12,9.87,6.12,4.05
2025-08-28,AMA-102857,X4,X4,Action Camera,Amazon,DE,1,555.64,555.64,320,5.74,83.35,46.83
2025-08-28,AMA-102859,X3,X3,Action Camera,Amazon,US,1,366.72,366.72,220,4.45,55.01,41.95
2025-08-28,AMA-102860,GO 3S,GO 3S,Action Camera,Amazon,UK,1,284.94,284.94,140,5.06,42.74,20.14
2025-08-28,AMA-102861,GO 3S,GO 3S,Action Camera,Amazon,US,1,211.39,211.39,140,9.93,31.71,14.7
2025-08-28,AMA-102862,Invisible Stick,Invisible Stick,Accessory,Amazon,UK,1,46.26,46.26,12,6.88,6.94,3.63
2025-08-28,AMA-102863,GO 3S,GO 3S,Action Camera,Amazon,JP,1,257.59,257.59,140,9.37,38.64,15.53
2025-08-28,AMA-102864,X4,X4,Action Camera,Amazon,US,1,466.37,466.37,320,6.53,69.96,55.39
2025-08-28,AMA-102865,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,338.42,338.42,200,9.67,50.76,26.19
2025-08-28,AMA-102867,X4,X4,Action Camera,Amazon,US,1,444.84,444.84,320,6.78,66.73,41.22
2025-08-28,AMA-102868,X4,X4,Action Camera,Amazon,JP,1,545.58,545.58,320,5.94,81.84,45.42
2025-08-28,AMA-102869,X3,X3,Action Camera,Amazon,US,1,411.45,411.45,220,8.13,61.72,24.76
2025-08-28,AMA-102870,Bike Mount,Bike Mount,Mount,Amazon,UK,1,22.45,22.45,6,5.8,3.37,1.84
2025-08-28,AMA-102871,Bike Mount,Bike Mount,Mount,Amazon,JP,2,18.09,36.18,12,14.28,5.43,1.95
2025-08-28,AMA-102872,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,335.57,335.57,200,9.6,50.34,22.43
2025-08-28,AMA-102873,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,21.91,21.91,7,7.02,3.29,2.16
